# Header: 
#   Title                 : 83-BI-209 Resonance Parameter: WID,,G 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 20684-028-4 
#   First Author          : J.Morgenstern 
#   Institute             : (2FR SAC): CEA/Saclay 
#   Reference             : (J,NP/A,123,561,1969) 
#   Year                  : 1969 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 83 
#   A                     : 209 
#   Isomer                :  
#   Nuclide               : 83-BI-209 
# Reaction: 
#   EXFOR Reaction        : (83-BI-209(N,EL),,WID,,G) 
#   Incident Energy       : 4.4320e+03 eV - 7.0320e+04 eV 
#   Resonance Energy Type : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/206/20684.x4 
#   nds                   : https://nds.iaea.org/EXFOR/20684
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   4.4320E+03          NAN        NAN        1.0          NAN          NAN          NAN          NAN   1.0400E-01          NAN          NAN          NAN          NAN          NAN
   5.0840E+03          NAN        5.0        0.0          NAN          NAN          NAN          NAN   3.3300E+00          NAN          NAN          NAN          NAN          NAN
   6.2530E+03          NAN        NAN        1.0          NAN          NAN          NAN          NAN   5.6000E-02          NAN          NAN          NAN          NAN          NAN
   6.4880E+03          NAN        NAN        1.0          NAN          NAN          NAN          NAN   3.7000E-01          NAN          NAN          NAN          NAN          NAN
   8.9700E+03          NAN        NAN        1.0          NAN          NAN          NAN          NAN   2.6000E-01          NAN          NAN          NAN          NAN          NAN
   9.1000E+03          NAN        NAN        1.0          NAN          NAN          NAN          NAN   2.0000E-01          NAN          NAN          NAN          NAN          NAN
   9.6600E+03          NAN        NAN        1.0          NAN          NAN          NAN          NAN   5.0000E-02          NAN          NAN          NAN          NAN          NAN
   9.7100E+03          NAN        NAN        1.0          NAN          NAN          NAN          NAN   3.7000E-01          NAN          NAN          NAN          NAN          NAN
   1.2100E+04          NAN        4.0        0.0          NAN          NAN          NAN          NAN   1.2000E+02          NAN          NAN          NAN          NAN          NAN
   1.5470E+04          NAN        4.0        0.0          NAN          NAN          NAN          NAN   5.3000E+01          NAN          NAN          NAN          NAN          NAN
