# Header: 
#   Title                 : 92-U-235 Resonance Parameter: WID,,2G 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 20145-004-0 
#   First Author          : F.Poortmans 
#   Institute             : (2ZZZGEL): EC Joint Research Centre (EC-JRC), Geel 
#   Reference             : (C,70HELSINKI,1,449,1970) 
#   Year                  : 1970 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 92 
#   A                     : 235 
#   Isomer                :  
#   Nuclide               : 92-U-235 
# Reaction: 
#   EXFOR Reaction        : (92-U-235(N,EL),,WID,,2G) 
#   Incident Energy       : 8.7800e+00 eV - 5.6490e+01 eV 
#   Resonance Energy Type : EN-RES 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/201/20145.x4 
#   nds                   : https://nds.iaea.org/EXFOR/20145
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   8.7800E+00          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.1300E-03          NAN          NAN          NAN          NAN          NAN
   1.2390E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.2800E-03          NAN          NAN          NAN          NAN          NAN
   2.2930E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   6.0000E-04          NAN          NAN          NAN          NAN          NAN
   2.3610E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   7.0000E-04          NAN          NAN          NAN          NAN          NAN
   3.2070E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.9000E-03          NAN          NAN          NAN          NAN          NAN
   3.4340E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.3400E-03          NAN          NAN          NAN          NAN          NAN
   3.5170E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.5000E-03          NAN          NAN          NAN          NAN          NAN
   5.1260E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.6000E-03          NAN          NAN          NAN          NAN          NAN
   5.5060E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.5500E-03          NAN          NAN          NAN          NAN          NAN
   5.5840E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.9500E-03          NAN          NAN          NAN          NAN          NAN
   5.6490E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E-03          NAN          NAN          NAN          NAN          NAN
