# Header: 
#   Title                 : 28-NI-58 Resonance Parameter 
#   Source                : EXFOR 
#   Date Created          : 2025-07-24 
# EXFOR Bibliographic Information: 
#   First Author          : E.Arai 
#   Institute             : (2JPNTIT): Tokyo Institute of Technology, Tokyo 
#   Reference             : (J,NP/A,256,127,1976) 
#   Year                  : 1976 
#   Facility              : (VDG): Van de Graaff 
# Target: 
#   Z                     : 28 
#   A                     : 58 
#   Nuclide               : 28-NI-58 
# Reaction: 
#   entry-subent-pointer  :{0: 'E1494-006-1', 1: 'E1494-006-1', 2: 'E1494-006-1', 3: 'E1494-006-1', 4: 'E1494-006-1', 5: 'E1494-006-1', 6: 'E1494-006-1', 7: 'E1494-006-1', 8: 'E1494-006-1', 9: 'E1494-006-1', 10: 'E1494-006-1', 11: 'E1494-006-1', 12: 'E1494-006-1', 13: 'E1494-006-1', 14: 'E1494-006-1', 15: 'E1494-006-1', 16: 'E1494-006-1', 17: 'E1494-006-1', 18: 'E1494-006-1', 19: 'E1494-006-1', 20: 'E1494-006-1', 21: 'E1494-006-1', 22: 'E1494-006-1', 23: 'E1494-006-1', 24: 'E1494-006-1', 25: 'E1494-006-1', 26: 'E1494-006-1', 27: 'E1494-006-1', 28: 'E1494-006-1', 29: 'E1494-006-1', 30: 'E1494-006-1', 31: 'E1494-006-1', 32: 'E1494-006-1', 33: 'E1494-006-1', 34: 'E1494-006-1', 35: 'E1494-006-1', 36: 'E1494-006-1', 37: 'E1494-006-1', 38: 'E1494-006-1', 39: 'E1494-006-1', 40: 'E1494-006-1', 41: 'E1494-006-1', 42: 'E1494-006-1', 43: 'E1494-006-1', 44: 'E1494-006-1', 45: 'E1494-006-1', 46: 'E1494-006-1', 47: 'E1494-006-1', 48: 'E1494-006-1', 49: 'E1494-006-1', 50: 'E1494-006-1', 51: 'E1494-006-1', 52: 'E1494-006-1', 53: 'E1494-006-1', 54: 'E1494-006-1', 55: 'E1494-006-1', 56: 'E1494-006-1', 57: 'E1494-006-1', 58: 'E1494-006-1', 59: 'E1494-006-1'} 
#   EXFOR reaction        :{0: '(28-NI-58(P,TOT),,WID)', 1: '(28-NI-58(P,TOT),,WID)', 2: '(28-NI-58(P,TOT),,WID)', 3: '(28-NI-58(P,TOT),,WID)', 4: '(28-NI-58(P,TOT),,WID)', 5: '(28-NI-58(P,TOT),,WID)', 6: '(28-NI-58(P,TOT),,WID)', 7: '(28-NI-58(P,TOT),,WID)', 8: '(28-NI-58(P,TOT),,WID)', 9: '(28-NI-58(P,TOT),,WID)', 10: '(28-NI-58(P,TOT),,WID)', 11: '(28-NI-58(P,TOT),,WID)', 12: '(28-NI-58(P,TOT),,WID)', 13: '(28-NI-58(P,TOT),,WID)', 14: '(28-NI-58(P,TOT),,WID)', 15: '(28-NI-58(P,TOT),,WID)', 16: '(28-NI-58(P,TOT),,WID)', 17: '(28-NI-58(P,TOT),,WID)', 18: '(28-NI-58(P,TOT),,WID)', 19: '(28-NI-58(P,TOT),,WID)', 20: '(28-NI-58(P,TOT),,WID)', 21: '(28-NI-58(P,TOT),,WID)', 22: '(28-NI-58(P,TOT),,WID)', 23: '(28-NI-58(P,TOT),,WID)', 24: '(28-NI-58(P,TOT),,WID)', 25: '(28-NI-58(P,TOT),,WID)', 26: '(28-NI-58(P,TOT),,WID)', 27: '(28-NI-58(P,TOT),,WID)', 28: '(28-NI-58(P,TOT),,WID)', 29: '(28-NI-58(P,TOT),,WID)', 30: '(28-NI-58(P,TOT),,WID)', 31: '(28-NI-58(P,TOT),,WID)', 32: '(28-NI-58(P,TOT),,WID)', 33: '(28-NI-58(P,TOT),,WID)', 34: '(28-NI-58(P,TOT),,WID)', 35: '(28-NI-58(P,TOT),,WID)', 36: '(28-NI-58(P,TOT),,WID)', 37: '(28-NI-58(P,TOT),,WID)', 38: '(28-NI-58(P,TOT),,WID)', 39: '(28-NI-58(P,TOT),,WID)', 40: '(28-NI-58(P,TOT),,WID)', 41: '(28-NI-58(P,TOT),,WID)', 42: '(28-NI-58(P,TOT),,WID)', 43: '(28-NI-58(P,TOT),,WID)', 44: '(28-NI-58(P,TOT),,WID)', 45: '(28-NI-58(P,TOT),,WID)', 46: '(28-NI-58(P,TOT),,WID)', 47: '(28-NI-58(P,TOT),,WID)', 48: '(28-NI-58(P,TOT),,WID)', 49: '(28-NI-58(P,TOT),,WID)', 50: '(28-NI-58(P,TOT),,WID)', 51: '(28-NI-58(P,TOT),,WID)', 52: '(28-NI-58(P,TOT),,WID)', 53: '(28-NI-58(P,TOT),,WID)', 54: '(28-NI-58(P,TOT),,WID)', 55: '(28-NI-58(P,TOT),,WID)', 56: '(28-NI-58(P,TOT),,WID)', 57: '(28-NI-58(P,TOT),,WID)', 58: '(28-NI-58(P,TOT),,WID)', 59: '(28-NI-58(P,TOT),,WID)'} 
#   incident energy       : 2.9580e+00 eV - 4.0002e+00 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/E14/E1494.x4 
#   nds                   : https://nds.iaea.org/EXFOR/E1494
#
#        E_in(eV)          dE_in(eV)    data(P,TOT)(eV)       ddata(P,TOT)       data(P,G)         ddata(P,G)        data(P,EL)       ddata(P,EL)        data(P,F)        ddata(P,F)         data(P,A)        ddata(P,A)            spin_j        momentum_l
        3.7522E+00               NAN        2.3000E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               2.5               2.0
        3.7750E+00               NAN        2.0000E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               1.5               1.0
        3.7831E+00               NAN        6.7270E+02        3.1500E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               0.5               1.0
        3.7852E+00               NAN        8.0930E+02        4.1500E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               2.5               2.0
        3.7971E+00               NAN        1.0000E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               1.5               1.0
        3.8202E+00               NAN        5.0000E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               0.5               0.0
        3.8262E+00               NAN        5.0000E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               0.5               1.0
        3.8345E+00               NAN        2.0000E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               1.5               2.0
        3.8563E+00               NAN        5.0000E+00               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               3.5               3.0
        3.8782E+00               NAN        6.2600E+02        3.6000E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               0.5               1.0
        3.8898E+00               NAN        4.0000E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               2.5               2.0
        3.9110E+00               NAN        1.8000E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               1.5               2.0
        3.9305E+00               NAN        6.0200E+01        4.4000E+00               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               1.5               1.0
        3.9328E+00               NAN        3.0000E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               2.5               2.0
        3.9340E+00               NAN        1.5120E+02        7.2000E+00               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               1.5               1.0
        3.9652E+00               NAN        1.6000E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               0.5               0.0
        3.9816E+00               NAN        1.0000E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               1.5               2.0
        3.9826E+00               NAN        1.1500E+04               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               0.5               0.0
        4.0002E+00               NAN        8.0500E+01        9.7000E+00               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               0.5               1.0
