# Header: 
#   Title                 : 10-NE-21 Resonance Parameter 
#   Source                : EXFOR 
#   Date Created          : 2025-07-24 
# EXFOR Bibliographic Information: 
#   First Author          : F.X.Haas 
#   Institute             : (1USAMND): Mound Laboratory, Miamisburg, OH 
#   Reference             : (J,PR/C,7,2432,1973) 
#   Year                  : 1973 
#   Facility              : (VDG): Van de Graaff 
# Target: 
#   Z                     : 10 
#   A                     : 21 
#   Nuclide               : 10-NE-21 
# Reaction: 
#   entry-subent-pointer  :{0: 'C0515-004-0', 1: 'C0515-004-0', 2: 'C0515-004-0', 3: 'C0515-004-0', 4: 'C0515-004-0', 5: 'C0515-004-0', 6: 'C0515-004-0', 7: 'C0515-004-0', 8: 'C0515-004-0', 9: 'C0515-004-0', 10: 'C0515-004-0', 11: 'C0515-004-0', 12: 'C0515-004-0', 13: 'C0515-004-0', 14: 'C0515-004-0', 15: 'C0515-004-0', 16: 'C0515-004-0', 17: 'C0515-004-0', 18: 'C0515-004-0', 19: 'C0515-004-0', 20: 'C0515-004-0', 21: 'C0515-004-0', 22: 'C0515-004-0', 23: 'C0515-004-0', 24: 'C0515-004-0', 25: 'C0515-004-0', 26: 'C0515-004-0', 27: 'C0515-004-0', 28: 'C0515-004-0', 29: 'C0515-004-0', 30: 'C0515-004-0', 31: 'C0515-004-0', 32: 'C0515-004-0', 33: 'C0515-004-0', 34: 'C0515-004-0', 35: 'C0515-004-0', 36: 'C0515-004-0', 37: 'C0515-004-0', 38: 'C0515-004-0'} 
#   EXFOR reaction        :{0: '(10-NE-21(A,TOT),,WID)', 1: '(10-NE-21(A,TOT),,WID)', 2: '(10-NE-21(A,TOT),,WID)', 3: '(10-NE-21(A,TOT),,WID)', 4: '(10-NE-21(A,TOT),,WID)', 5: '(10-NE-21(A,TOT),,WID)', 6: '(10-NE-21(A,TOT),,WID)', 7: '(10-NE-21(A,TOT),,WID)', 8: '(10-NE-21(A,TOT),,WID)', 9: '(10-NE-21(A,TOT),,WID)', 10: '(10-NE-21(A,TOT),,WID)', 11: '(10-NE-21(A,TOT),,WID)', 12: '(10-NE-21(A,TOT),,WID)', 13: '(10-NE-21(A,TOT),,WID)', 14: '(10-NE-21(A,TOT),,WID)', 15: '(10-NE-21(A,TOT),,WID)', 16: '(10-NE-21(A,TOT),,WID)', 17: '(10-NE-21(A,TOT),,WID)', 18: '(10-NE-21(A,TOT),,WID)', 19: '(10-NE-21(A,TOT),,WID)', 20: '(10-NE-21(A,TOT),,WID)', 21: '(10-NE-21(A,TOT),,WID)', 22: '(10-NE-21(A,TOT),,WID)', 23: '(10-NE-21(A,TOT),,WID)', 24: '(10-NE-21(A,TOT),,WID)', 25: '(10-NE-21(A,TOT),,WID)', 26: '(10-NE-21(A,TOT),,WID)', 27: '(10-NE-21(A,TOT),,WID)', 28: '(10-NE-21(A,TOT),,WID)', 29: '(10-NE-21(A,TOT),,WID)', 30: '(10-NE-21(A,TOT),,WID)', 31: '(10-NE-21(A,TOT),,WID)', 32: '(10-NE-21(A,TOT),,WID)', 33: '(10-NE-21(A,TOT),,WID)', 34: '(10-NE-21(A,TOT),,WID)', 35: '(10-NE-21(A,TOT),,WID)', 36: '(10-NE-21(A,TOT),,WID)', 37: '(10-NE-21(A,TOT),,WID)', 38: '(10-NE-21(A,TOT),,WID)'} 
#   incident energy       : 1.8600e+00 eV - 5.0800e+00 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/C05/C0515.x4 
#   nds                   : https://nds.iaea.org/EXFOR/C0515
#
#        E_in(eV)          dE_in(eV)    data(A,TOT)(eV)       ddata(A,TOT)       data(A,G)         ddata(A,G)        data(A,EL)       ddata(A,EL)        data(A,F)        ddata(A,F)         data(A,A)        ddata(A,A)            spin_j        momentum_l
        4.4900E+00               NAN        5.0000E+04               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        4.6100E+00               NAN        3.5000E+04               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        4.6500E+00               NAN        3.5000E+04               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        4.7000E+00               NAN        3.5000E+04               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        4.7400E+00               NAN        5.0000E+04               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        4.7900E+00               NAN        2.5000E+04               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        4.8400E+00               NAN        3.5000E+04               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        4.8900E+00               NAN        2.5000E+04               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        5.0300E+00               NAN        9.0000E+04               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        5.0800E+00               NAN        3.5000E+04               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
