# Header: 
#   Title                 : 62-SM-151 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-08-28 
# EXFOR Bibliographic Information: 
#   First Author          : V.A.Anufriev 
#   Institute             : (4RUSNIR): NIIAR Dimitrovgrad 
#   Reference             : ((C,77KIEV,2,263,1977)=(R,INDC(CCP)-118,(2),263,1977)) 
#   Year                  : 1977 
#   Facility              : (REAC): Reactor 
# Target: 
#   Z                     : 62 
#   A                     : 151 
#   Nuclide               : 62-SM-151 
# Reaction: 
#   entry-subent-pointer  :['40525-004-2'] 
#   EXFOR reaction        :['(62-SM-151(N,TOT),,WID)'] 
#   incident energy       : 1.0880e+00 eV - 1.7330e+01 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/405/40525.x4 
#   nds                   : https://nds.iaea.org/EXFOR/40525
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   1.0880E+00   9.0000E-03        NAN        0.0   1.1600E-01   4.0000E-03          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.7030E+00   9.0000E-03        NAN        0.0   8.8000E-02   5.0000E-03          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.0340E+00   9.0000E-03        NAN        0.0   6.6000E-02   4.0000E-03          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   4.1200E+00   1.0000E-02        NAN        0.0   9.4000E-02   1.2000E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   6.4100E+00   2.0000E-02        NAN        0.0   1.2900E-01   1.3000E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.0450E+01   4.0000E-02        NAN        0.0   1.2000E-01   7.0000E-03          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.1260E+01   5.0000E-02        NAN        0.0   1.1600E-01   7.0000E-03          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.2770E+01   6.0000E-02        NAN        0.0   1.5200E-01   2.5000E-02          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.5150E+01   7.0000E-02        NAN        0.0   1.0000E-01          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.6740E+01   8.0000E-02        NAN        0.0   1.3500E-01   9.0000E-03          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.7330E+01   8.0000E-02        NAN        0.0   1.0100E-01   8.0000E-03          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
