# Header: 
#   Title                 : 83-BI-209 Resonance Parameter 
#   Source                : EXFOR 
#   Date Created          : 2025-07-24 
# EXFOR Bibliographic Information: 
#   First Author          : P.F.Nichols 
#   Institute             : (1USADKE): Duke University, Durham, NC 
#   Reference             : (J,AP,8,250,59) 
#   Year                  : 1959 
#   Facility              : None 
# Target: 
#   Z                     : 83 
#   A                     : 209 
#   Nuclide               : 83-BI-209 
# Reaction: 
#   entry-subent-pointer  :{22: '11587-002-2', 23: '11587-002-2', 24: '11587-002-2', 25: '11587-002-2', 26: '11587-002-2', 27: '11587-002-2', 28: '11587-002-2', 29: '11587-002-2', 30: '11587-002-2', 31: '11587-002-2', 32: '11587-002-2', 33: '11587-002-2', 34: '11587-002-2', 35: '11587-002-2', 36: '11587-002-2'} 
#   EXFOR reaction        :{22: '(83-BI-209(N,EL),,WID)', 23: '(83-BI-209(N,EL),,WID)', 24: '(83-BI-209(N,EL),,WID)', 25: '(83-BI-209(N,EL),,WID)', 26: '(83-BI-209(N,EL),,WID)', 27: '(83-BI-209(N,EL),,WID)', 28: '(83-BI-209(N,EL),,WID)', 29: '(83-BI-209(N,EL),,WID)', 30: '(83-BI-209(N,EL),,WID)', 31: '(83-BI-209(N,EL),,WID)', 32: '(83-BI-209(N,EL),,WID)', 33: '(83-BI-209(N,EL),,WID)', 34: '(83-BI-209(N,EL),,WID)', 35: '(83-BI-209(N,EL),,WID)', 36: '(83-BI-209(N,EL),,WID)'} 
#   incident energy       : 1.2000e+04 eV - 1.3400e+05 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/115/11587.x4 
#   nds                   : https://nds.iaea.org/EXFOR/11587
#
#        E_in(eV)          dE_in(eV)    data(N,TOT)(eV)       ddata(N,TOT)       data(N,G)         ddata(N,G)        data(N,EL)       ddata(N,EL)        data(N,F)        ddata(N,F)         data(N,A)        ddata(N,A)            spin_j        momentum_l
        4.4500E+04        1.0000E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        6.1000E+04        5.0000E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        6.1000E+04        7.0000E+02               NAN               NAN               NAN               NAN        6.0000E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        6.1000E+04        1.0000E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        6.8000E+04        5.0000E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        6.8000E+04        7.0000E+02               NAN               NAN               NAN               NAN        4.0000E+02        6.0000E+01               NAN               NAN               NAN               NAN               NAN               NAN
        6.8000E+04        1.0000E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        8.0000E+04        5.0000E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        8.0000E+04        7.0000E+02               NAN               NAN               NAN               NAN        1.0000E+02        2.0000E+01               NAN               NAN               NAN               NAN               NAN               NAN
        8.0000E+04        1.0000E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        8.4000E+04        5.0000E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        8.4000E+04        7.0000E+02               NAN               NAN               NAN               NAN        1.3000E+02        2.5000E+01               NAN               NAN               NAN               NAN               NAN               NAN
        8.4000E+04        1.0000E+03               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        9.4000E+04        5.0000E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        9.4000E+04        7.0000E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        9.4000E+04        1.0000E+03               NAN               NAN               NAN               NAN        4.1000E+02        5.0000E+01               NAN               NAN               NAN               NAN               NAN               NAN
        1.0100E+05        5.0000E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.0100E+05        7.0000E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.0100E+05        1.0000E+03               NAN               NAN               NAN               NAN        7.2000E+02        7.0000E+01               NAN               NAN               NAN               NAN               NAN               NAN
        1.0800E+05        5.0000E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.0800E+05        7.0000E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.0800E+05        1.0000E+03               NAN               NAN               NAN               NAN        8.0000E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.1100E+05        5.0000E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.1100E+05        7.0000E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.1100E+05        1.0000E+03               NAN               NAN               NAN               NAN        2.6000E+02        3.0000E+01               NAN               NAN               NAN               NAN               NAN               NAN
        1.1600E+05        5.0000E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.1600E+05        7.0000E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.1600E+05        1.0000E+03               NAN               NAN               NAN               NAN        1.6500E+02        2.5000E+01               NAN               NAN               NAN               NAN               NAN               NAN
        1.3400E+05        5.0000E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.3400E+05        7.0000E+02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.3400E+05        1.0000E+03               NAN               NAN               NAN               NAN        3.3000E+02        3.5000E+01               NAN               NAN               NAN               NAN               NAN               NAN
