# Header: 
#   Title                 : 24-CR-50 Resonance Parameter: WID,,G 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 30393-003-4 
#   First Author          : M.J.Kenny 
#   Institute             : (3AULAUA): Australian Nuclear Sci.and Techn.Org., Lucas Heights,NSW 
#   Reference             : (R,AAEC/E-400,1977) 
#   Year                  : 1977 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 24 
#   A                     : 50 
#   Isomer                :  
#   Nuclide               : 24-CR-50 
# Reaction: 
#   EXFOR Reaction        : (24-CR-50(N,G),,WID,,G) 
#   Incident Energy       : 5.4900e+03 eV - 2.0078e+05 eV 
#   Resonance Energy Type : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/303/30393.x4 
#   nds                   : https://nds.iaea.org/EXFOR/30393
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   5.4900E+03   1.0000E+01        NAN        1.0          NAN          NAN          NAN          NAN   4.8000E-02   1.0000E-02          NAN          NAN          NAN          NAN
   9.3100E+03   1.0000E+01        NAN        1.0          NAN          NAN          NAN          NAN   2.0000E-02   5.0000E-03          NAN          NAN          NAN          NAN
   1.8640E+04   2.0000E+01        NAN        1.0          NAN          NAN   6.7000E-01   9.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   1.9240E+04   2.0000E+01        NAN        1.0          NAN          NAN   5.6000E-01   7.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   2.4080E+04   2.0000E+01        NAN        1.0          NAN          NAN          NAN          NAN   2.0000E-02   1.0000E-02          NAN          NAN          NAN          NAN
   2.4890E+04   2.0000E+01        NAN        1.0          NAN          NAN   3.3000E-02   4.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   3.3470E+04   3.0000E+01        NAN        1.0          NAN          NAN   1.0500E+00   1.4000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   3.5480E+04   3.0000E+01        NAN        1.0          NAN          NAN   1.1800E+00   1.5000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   3.5640E+04   3.0000E+01        NAN        1.0          NAN          NAN   7.2000E-01   9.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   4.0640E+04   6.0000E+01        NAN        1.0          NAN          NAN   7.0000E-01   9.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   4.6750E+04   5.0000E+01        NAN        1.0          NAN          NAN   1.2000E+00   1.6000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   5.0080E+04   5.0000E+01        NAN        1.0          NAN          NAN   8.1000E-01   1.1000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   5.3620E+04   5.0000E+01        NAN        1.0          NAN          NAN   9.9000E-01   1.3000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   5.5180E+04   5.0000E+01        NAN        1.0          NAN          NAN   3.6000E-01   5.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   5.5560E+04   5.0000E+01        NAN        1.0          NAN          NAN   2.0000E-01   3.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   5.9210E+04   6.0000E+01        NAN        1.0          NAN          NAN   1.7900E+00   2.3000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   6.3270E+04   6.0000E+01        NAN        1.0          NAN          NAN   4.5000E-01   6.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   6.5860E+04   6.0000E+01        NAN        1.0          NAN          NAN   1.1700E+00   1.5000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   6.8250E+04   7.0000E+01        NAN        1.0          NAN          NAN   4.8000E-01   6.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   7.0330E+04   7.0000E+01        NAN        1.0          NAN          NAN   9.2000E-01   1.2000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   7.3330E+04   7.0000E+01        NAN        1.0          NAN          NAN   1.0000E+00   1.3000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   7.7820E+04   8.0000E+01        NAN        1.0          NAN          NAN   1.1500E+00   1.5000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   7.9060E+04   8.0000E+01        NAN        1.0          NAN          NAN   1.3200E+00   1.7000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   8.8660E+04   9.0000E+01        NAN        1.0          NAN          NAN   8.3000E-01   1.1000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   9.0330E+04   9.0000E+01        NAN        1.0          NAN          NAN   1.1100E+00   1.4000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   9.8350E+04   1.0000E+02        NAN        1.0          NAN          NAN   2.2200E+00   2.9000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.0768E+05   1.1000E+02        NAN        1.0          NAN          NAN   1.7100E+00   2.2000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.1081E+05   1.1000E+02        NAN        1.0          NAN          NAN   1.3600E+00   1.8000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.1246E+05   1.2000E+02        NAN        1.0          NAN          NAN   3.0200E+00   3.9000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.1600E+05   1.3000E+02        NAN        1.0          NAN          NAN   6.6000E-01   9.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   1.1660E+05   1.3000E+02        NAN        1.0          NAN          NAN   1.4300E+00   1.9000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.2134E+05   1.4000E+02        NAN        1.0          NAN          NAN   1.7300E+00   2.2000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.2946E+05   1.5000E+02        NAN        1.0          NAN          NAN   1.4100E+00   1.8000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.3680E+05   1.6000E+02        NAN        1.0          NAN          NAN   3.2000E+00   4.2000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.4012E+05   1.6000E+02        NAN        1.0          NAN          NAN   1.0800E+00   1.4000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.4124E+05   1.8000E+02        NAN        1.0          NAN          NAN   1.2300E+00   1.6000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.4243E+05   1.8000E+02        NAN        1.0          NAN          NAN   1.7400E+00   2.3000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.4692E+05   1.9000E+02        NAN        1.0          NAN          NAN   1.3100E+00   1.7000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.5056E+05   2.0000E+02        NAN        1.0          NAN          NAN   3.6900E+00   4.8000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.5300E+05   2.1000E+02        NAN        1.0          NAN          NAN   1.7500E+00   2.3000E-01          NAN          NAN          NAN          NAN          NAN          NAN
   1.5680E+05   2.2000E+02        NAN        1.0          NAN          NAN   1.4000E+00   1.8000E-01          NAN          NAN          NAN          NAN          NAN          NAN
