# Header: 
#   Title                 : 63-EU-151 Resonance Parameter: WID,,S0 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 11613-002-2 
#   First Author          : J.A.Harvey 
#   Institute             : (1USAORL): Oak Ridge National Laboratory, Oak Ridge, TN 
#   Reference             : (P,ORNL-2204,33,5702) 
#   Year                  : 1957 
#   Facility              : (CHOPF): Fast chopper 
# Target: 
#   Z                     : 63 
#   A                     : 151 
#   Isomer                :  
#   Nuclide               : 63-EU-151 
# Reaction: 
#   EXFOR Reaction        : (63-EU-151(N,TOT),,WID,,S0) 
#   Incident Energy       : 1.0550e+00 eV - 9.0000e+00 eV 
#   Resonance Energy Type : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/116/11613.x4 
#   nds                   : https://nds.iaea.org/EXFOR/11613
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   1.0550E+00          NAN        NAN        NAN   3.3000E+02   6.0000E+01          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.8400E+00   2.0000E-02        NAN        NAN   2.5000E+01   3.0000E+00          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.7300E+00          NAN        NAN        NAN   1.3000E+02   3.0000E+01          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.3500E+00          NAN        NAN        NAN   1.3000E+03   3.0000E+02          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.7200E+00          NAN        NAN        NAN   2.1000E+02   1.0000E+02          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   4.8500E+00   5.0000E-02        NAN        NAN   2.3000E+01   1.4000E+01          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   5.4700E+00          NAN        NAN        NAN   6.0000E+01   2.0000E+01          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   6.0500E+00          NAN        NAN        NAN   1.0000E+02   3.0000E+01          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   7.2400E+00          NAN        NAN        NAN   3.2000E+02   1.0000E+02          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   7.4700E+00          NAN        NAN        NAN   3.7000E+02   1.1000E+02          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   9.0000E+00   1.0000E-01        NAN        NAN   1.2000E+02   5.0000E+01          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
