# Header: 
#   Title                 : 46-PD-0 Resonance Parameter: WID/RED,,AG 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 40382-053-2 
#   First Author          : I.A.Radkevich 
#   Institute             : (4RUSKUR): National Issl.Tsentr "Kurchatovskii Institut", Moskva 
#   Reference             : (J,AE,1,(5),55,1956) 
#   Year                  : 1956 
#   Facility              : (CHOPS): Slow chopper 
# Target: 
#   Z                     : 46 
#   A                     : 0 
#   Isomer                :  
#   Nuclide               : 46-PD-0 
# Reaction: 
#   EXFOR Reaction        : (46-PD-0(N,EL),,WID/RED,,AG) 
#   Incident Energy       : 1.1680e+01 eV - 4.2700e+02 eV 
#   Resonance Energy Type : EN-RES 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/403/40382.x4 
#   nds                   : https://nds.iaea.org/EXFOR/40382
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   1.1680E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   9.0000E-06          NAN          NAN          NAN          NAN          NAN
   1.3050E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   6.0000E-05          NAN          NAN          NAN          NAN          NAN
   2.4800E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E-05          NAN          NAN          NAN          NAN          NAN
   3.2500E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.4000E-03          NAN          NAN          NAN          NAN          NAN
   5.5000E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.1000E-04          NAN          NAN          NAN          NAN          NAN
   7.7800E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   6.0000E-05          NAN          NAN          NAN          NAN          NAN
   8.9500E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E-02          NAN          NAN          NAN          NAN          NAN
   1.4800E+02          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.2000E-04          NAN          NAN          NAN          NAN          NAN
   1.8300E+02          NAN        NAN        NAN          NAN          NAN          NAN          NAN   6.5000E-04          NAN          NAN          NAN          NAN          NAN
   3.5500E+02          NAN        NAN        NAN          NAN          NAN          NAN          NAN   6.8000E-04          NAN          NAN          NAN          NAN          NAN
   4.2700E+02          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.0000E-03          NAN          NAN          NAN          NAN          NAN
