# Header: 
#   Title                 : 65-TB-159 Resonance Parameter: WID,,G 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 41210-005-2 
#   First Author          : Wang Nai-Yen 
#   Institute             : (4ZZZDUB): Joint Institute for Nuclear Research (JINR), Dubna 
#   Reference             : (J,JET,20,30,1965) 
#   Year                  : 1965 
#   Facility              : (REAC): Reactor 
# Target: 
#   Z                     : 65 
#   A                     : 159 
#   Isomer                :  
#   Nuclide               : 65-TB-159 
# Reaction: 
#   EXFOR Reaction        : (65-TB-159(N,EL),,WID,,G) 
#   Incident Energy       : 3.3400e+00 eV - 9.7500e+01 eV 
#   Resonance Energy Type : EN-RES 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/412/41210.x4 
#   nds                   : https://nds.iaea.org/EXFOR/41210
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   3.3400E+00   5.0000E-03        2.0        NAN          NAN          NAN          NAN          NAN   2.1000E-04   2.0000E-05          NAN          NAN          NAN          NAN
   4.9800E+00   1.0000E-02        1.0        NAN          NAN          NAN          NAN          NAN   3.2000E-05   3.0000E-06          NAN          NAN          NAN          NAN
   1.1050E+01   2.0000E-02        2.0        NAN          NAN          NAN          NAN          NAN   5.0000E-03   2.0000E-04          NAN          NAN          NAN          NAN
   1.4380E+01   3.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   8.4000E-05   8.0000E-06          NAN          NAN          NAN          NAN
   2.1200E+01   5.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   6.2000E-04   6.0000E-05          NAN          NAN          NAN          NAN
   2.4600E+01   7.0000E-02        2.0        NAN          NAN          NAN          NAN          NAN   2.7000E-03   2.0000E-04          NAN          NAN          NAN          NAN
   2.7600E+01   8.0000E-02        NAN        NAN          NAN          NAN          NAN          NAN   4.7000E-04   5.0000E-05          NAN          NAN          NAN          NAN
   3.3900E+01   1.1000E-01        1.0        NAN          NAN          NAN          NAN          NAN   1.4000E-03   2.0000E-04          NAN          NAN          NAN          NAN
   4.0700E+01   1.5000E-01        NAN        NAN          NAN          NAN          NAN          NAN   2.9000E-04   5.0000E-05          NAN          NAN          NAN          NAN
   4.3700E+01   1.7000E-01        2.0        NAN          NAN          NAN          NAN          NAN   2.5000E-03   2.0000E-04          NAN          NAN          NAN          NAN
   4.6100E+01   1.8000E-01        2.0        NAN          NAN          NAN          NAN          NAN   6.7000E-03   5.0000E-04          NAN          NAN          NAN          NAN
   5.0300E+01   2.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   1.3000E-03   3.0000E-04          NAN          NAN          NAN          NAN
   5.1600E+01   2.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   5.4000E-04   7.0000E-05          NAN          NAN          NAN          NAN
   5.4200E+01   2.3000E-01        NAN        NAN          NAN          NAN          NAN          NAN   3.0000E-04   5.0000E-05          NAN          NAN          NAN          NAN
   5.7300E+01   2.5000E-01        NAN        NAN          NAN          NAN          NAN          NAN   6.6000E-04   7.0000E-05          NAN          NAN          NAN          NAN
   5.8700E+01   2.5000E-01        NAN        NAN          NAN          NAN          NAN          NAN   8.5000E-04   1.5000E-04          NAN          NAN          NAN          NAN
   6.5500E+01   3.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E-03   5.0000E-04          NAN          NAN          NAN          NAN
   6.6800E+01   3.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   1.2000E-03   1.0000E-04          NAN          NAN          NAN          NAN
   7.4000E+01   3.5000E-01        2.0        NAN          NAN          NAN          NAN          NAN   8.5000E-03   6.0000E-04          NAN          NAN          NAN          NAN
   7.6800E+01   4.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   7.8000E+01   4.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   8.8800E+01   5.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E-03   2.0000E-04          NAN          NAN          NAN          NAN
   9.0600E+01   5.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   3.8000E-03   3.0000E-04          NAN          NAN          NAN          NAN
   9.7500E+01   5.0000E-01        1.0        NAN          NAN          NAN          NAN          NAN   1.4000E-02   1.0000E-03          NAN          NAN          NAN          NAN
