# Header: 
#   Title                 : 77-IR-191 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-09-01 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 41287-002-2 
#   First Author          : Zo In Ok 
#   Institute             : (4ZZZDUB): Joint Institute for Nuclear Research (JINR), Dubna 
#   Reference             : (C,82ANTWER,,758,1982) 
#   Year                  : 1982 
#   Facility              : (REAC): Reactor 
# Target: 
#   Z                     : 77 
#   A                     : 191 
#   Isomer                :  
#   Nuclide               : 77-IR-191 
# Reaction: 
#   EXFOR Reaction        : (77-IR-191(N,G),,WID) 
#   Incident Energy       : 1.0400e+01 eV - 8.2000e+01 eV 
#   Resonance Energy Type : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/412/41287.x4 
#   nds                   : https://nds.iaea.org/EXFOR/41287
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   1.0400E+01          NAN        NAN        NAN          NAN          NAN   1.2000E-01   5.0000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   1.9200E+01          NAN        NAN        NAN          NAN          NAN   7.2000E-02   1.0000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   2.0200E+01          NAN        NAN        NAN          NAN          NAN   8.2000E-02   2.0000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   2.4200E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.5200E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.6900E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.9900E+01          NAN        NAN        NAN          NAN          NAN   8.0000E-02   4.0000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   3.1600E+01          NAN        NAN        NAN          NAN          NAN   7.9000E-02   4.0000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   3.6500E+01          NAN        NAN        NAN          NAN          NAN   8.2000E-02   4.0000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   4.0400E+01          NAN        NAN        NAN          NAN          NAN   8.3000E-02   1.1000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   4.1500E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   4.4600E+01          NAN        NAN        NAN          NAN          NAN   6.6000E-02   1.7000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   4.5700E+01          NAN        NAN        NAN          NAN          NAN   1.0800E-01   1.6000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   5.1100E+01          NAN        NAN        NAN          NAN          NAN   7.4000E-02   7.0000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   5.2800E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   5.6900E+01          NAN        NAN        NAN          NAN          NAN   1.0400E-01   2.2000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   6.2900E+01          NAN        NAN        NAN          NAN          NAN   9.5000E-02   1.2000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   6.4900E+01          NAN        NAN        NAN          NAN          NAN   8.7000E-02   1.2000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   6.5800E+01          NAN        NAN        NAN          NAN          NAN   7.1000E-02   1.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   6.8100E+01          NAN        NAN        NAN          NAN          NAN   7.2000E-02   2.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   7.6600E+01          NAN        NAN        NAN          NAN          NAN   8.8000E-02   2.3000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   7.8900E+01          NAN        NAN        NAN          NAN          NAN   1.1300E-01   2.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
   8.0600E+01          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   8.2000E+01          NAN        NAN        NAN          NAN          NAN   1.0200E-01   5.0000E-02          NAN          NAN          NAN          NAN          NAN          NAN
